Exposure,beta,se,p,anovaF,anovaP,Effect,lowCI,upCI,Outcome,Beta.SE,P,P_signif,anovaP_signif,outcome
Time_(joint),,,,58.6707813262379,6.90755845670323e-13,Main,,,TG 58:2,"NA (NA, NA)",,,6.9e-13***,HMDB0044121
Time_120,0.0179539443775527,0.00721523111936462,0.0168850779051755,,,Main,0.00381209138359801,0.0320957973715073,PC 36:5,"0 (0, 0)",0.017,0.017*,,HMDB0008015
Time_235,0.0165883831316273,0.00721523111936463,0.0265423486980508,,,Main,0.00244653013767263,0.030730236125582,PC 36:5,"0 (0, 0)",0.027,0.027*,,HMDB0008015
Time_(joint),,,,3.83780507001095,0.0294596571029634,Main,,,PC 36:5,"NA (NA, NA)",,,0.029*,HMDB0008015
Time_120,0.730081638681073,0.0970776368685236,2.64150056399577e-09,,,Main,0.539809470418767,0.920353806943379,TG 60:3,"0.7 (0.5, 0.9)",2.6e-09,2.6e-09***,,HMDB0049905
Time_235,0.874937571206873,0.0970776368685237,2.27227955267556e-11,,,Main,0.684665402944567,1.06520973946918,TG 60:3,"0.9 (0.7, 1.1)",2.3e-11,2.3e-11***,,HMDB0049905
Time_(joint),,,,46.6719274042589,2.12826432767106e-11,Main,,,TG 60:3,"NA (NA, NA)",,,2.1e-11***,HMDB0049905
Time_120,-0.0531070791410114,0.00999237671743731,3.81070717202591e-06,,,Main,-0.0726921375071886,-0.0335220207748343,PC P-34:2 or PC O-34:3,"-0.1 (-0.1, 0)",3.8e-06,3.8e-06***,,HMDB0011211
Time_235,-0.0890262425366145,0.00999237671743731,3.13464212867631e-11,,,Main,-0.108611300902792,-0.0694411841704374,PC P-34:2 or PC O-34:3,"-0.1 (-0.1, -0.1)",3.1e-11,3.1e-11***,,HMDB0011211
Time_(joint),,,,40.1819737368093,1.76812117429939e-10,Main,,,PC P-34:2 or PC O-34:3,"NA (NA, NA)",,,1.8e-10***,HMDB0011211
Time_120,-0.242862568236896,0.025109280473594,3.00569810703251e-12,,,Main,-0.29207675796514,-0.193648378508651,CAR 18:0,"-0.2 (-0.3, -0.2)",3.0e-12,3.0e-12***,,HMDB0000848
Time_235,-0.360095731379995,0.025109280473594,8.77088613228826e-18,,,Main,-0.409309921108239,-0.31088154165175,CAR 18:0,"-0.4 (-0.4, -0.3)",8.8e-18,8.8e-18***,,HMDB0000848
Time_(joint),,,,107.006340339406,3.27147854431453e-17,Main,,,CAR 18:0,"NA (NA, NA)",,,3.3e-17***,HMDB0000848
Time_120,-0.0339521431668957,0.00973409853571935,0.00115543624767554,,,Main,-0.0530309762969056,-0.0148733100368858,PC P-36:2 or PC O-36:3,"0 (-0.1, 0)",1.2e-03,1.2e-03**,,HMDB0011244
Time_235,-0.0589050950013795,0.00973409853571935,3.34987410544403e-07,,,Main,-0.0779839281313895,-0.0398262618713696,PC P-36:2 or PC O-36:3,"-0.1 (-0.1, 0)",3.3e-07,3.3e-07***,,HMDB0011244
Time_(joint),,,,18.4522779491609,1.77456295648613e-06,Main,,,PC P-36:2 or PC O-36:3,"NA (NA, NA)",,,1.8e-06***,HMDB0011244
Time_120,0.000944612767395019,0.00721301121077465,0.896432588753231,,,Main,-0.0131928892057233,0.0150821147405133,PC 35:2,"0 (0, 0)",0.896,0.896,,HMDB0007946
Time_235,0.0221318046867813,0.00721301121077465,0.00376095542485176,,,Main,0.00799430271366301,0.0362693066598996,PC 35:2,"0 (0, 0)",3.8e-03,3.8e-03**,,HMDB0007946
Time_(joint),,,,6.01992932253318,0.00502616572123697,Main,,,PC 35:2,"NA (NA, NA)",,,5e-03**,HMDB0007946
Time_120,1.72213395232682,0.203638978879155,1.30122451995871e-10,,,Main,1.32300155372367,2.12126635092996,TG 59:2,"1.7 (1.3, 2.1)",1.3e-10,1.3e-10***,,HMDB0050322
Time_235,2.01358405969048,0.203638978879155,1.56874072801642e-12,,,Main,1.61445166108733,2.41271645829362,TG 59:2,"2 (1.6, 2.4)",1.6e-12,1.6e-12***,,HMDB0050322
Time_(joint),,,,57.1128455041218,1.04576363302952e-12,Main,,,TG 59:2,"NA (NA, NA)",,,1e-12***,HMDB0050322
Time_120,0.0148399342841876,0.0290357509203985,0.61196315101339,,,Main,-0.0420701375197935,0.0717500060881687,PC P-32:1 or PC O-32:2,"0 (0, 0.1)",0.612,0.612,,HMDB0011269
Time_235,-0.0743247454956424,0.0290357509203985,0.0141627927179731,,,Main,-0.131234817299623,-0.0174146736916613,PC P-32:1 or PC O-32:2,"-0.1 (-0.1, 0)",0.014,0.014*,,HMDB0011269
Time_(joint),,,,5.41459708000827,0.00808874955607899,Main,,,PC P-32:1 or PC O-32:2,"NA (NA, NA)",,,8.1e-03**,HMDB0011269
Time_120,1.117594331006,0.111410217642517,1.02184442397401e-12,,,Main,0.899230304426671,1.33595835758534,TG 58:1,"1.1 (0.9, 1.3)",1.0e-12,1.0e-12***,,HMDB0043925
Time_235,1.28251121337934,0.111410217642517,1.42583212148314e-14,,,Main,1.0641471868,1.50087523995867,TG 58:1,"1.3 (1.1, 1.5)",1.4e-14,1.4e-14***,,HMDB0043925
Time_(joint),,,,78.4454291494061,6.56634686997993e-15,Main,,,TG 58:1,"NA (NA, NA)",,,6.6e-15***,HMDB0043925
Time_120,-0.633176276326289,0.0467931648349067,6.58801070660462e-17,,,Main,-0.724890879402706,-0.541461673249872,CAR 18:1,"-0.6 (-0.7, -0.5)",6.6e-17,6.6e-17***,,HMDB0005065
Time_235,-0.628183824698426,0.0467931648349067,8.64252247544656e-17,,,Main,-0.719898427774843,-0.536469221622009,CAR 18:1,"-0.6 (-0.7, -0.5)",8.6e-17,8.6e-17***,,HMDB0005065
Time_(joint),,,,121.110695876748,3.6428650325641e-18,Main,,,CAR 18:1,"NA (NA, NA)",,,3.6e-18***,HMDB0005065
Time_120,0.00193034342250349,0.011317616813285,0.865388017325139,,,Main,-0.0202521855315351,0.0241128723765421,PC P-34:0 or PC O-34:1,"0 (0, 0)",0.865,0.865,,HMDB0011208
Time_235,-0.0176789742800774,0.011317616813285,0.125774522969135,,,Main,-0.039861503234116,0.00450355467396116,PC P-34:0 or PC O-34:1,"0 (0, 0)",0.126,0.126,,HMDB0011208
Time_(joint),,,,1.82373377216248,0.173974116344989,Main,,,PC P-34:0 or PC O-34:1,"NA (NA, NA)",,,0.174,HMDB0011208
Time_120,0.0130763216019914,0.00999348600203942,0.197824460332165,,,Main,-0.00651091096200582,0.0326635541659887,PC 33:1,"0 (0, 0)",0.198,0.198,,HMDB0007938
Time_235,-0.0316662326831474,0.00999348600203942,0.00285443113564831,,,Main,-0.0512534652471447,-0.0120790001191502,PC 33:1,"0 (-0.1, 0)",2.9e-03,2.9e-03**,,HMDB0007938
Time_(joint),,,,10.5992596901737,0.000187667952561618,Main,,,PC 33:1,"NA (NA, NA)",,,1.9e-04***,HMDB0007938
Time_120,0.00281204041264529,0.0097802001614234,0.775125224571223,,,Main,-0.0163571519037446,0.0219812327290352,PC P-32:0 or PC O-32:1,"0 (0, 0)",0.775,0.775,,HMDB0007896
Time_235,-0.0232651761658133,0.0097802001614234,0.0219913612411344,,,Main,-0.0424343684822032,-0.00409598384942343,PC P-32:0 or PC O-32:1,"0 (0, 0)",0.022,0.022*,,HMDB0007896
Time_(joint),,,,4.2835597348948,0.0202769477243119,Main,,,PC P-32:0 or PC O-32:1,"NA (NA, NA)",,,0.02*,HMDB0007896
Time_120,-0.0126524557358833,0.0174175214453659,0.471609892071519,,,Main,-0.0467907977688005,0.0214858862970338,PC 33:0,"0 (0, 0)",0.472,0.472,,HMDB0007937
Time_235,-0.0371121622722661,0.0174175214453659,0.0390095832647157,,,Main,-0.0712505043051832,-0.00297382023934899,PC 33:0,"0 (-0.1, 0)",0.039,0.039*,,HMDB0007937
Time_(joint),,,,2.3466109517486,0.108119595530489,Main,,,PC 33:0,"NA (NA, NA)",,,0.108,HMDB0007937
Time_120,0.879886282890703,0.109864150246473,5.4384413745807e-10,,,Main,0.664552548407617,1.09522001737379,TG 60:2,"0.9 (0.7, 1.1)",5.4e-10,5.4e-10***,,HMDB0045053
Time_235,0.983762406692631,0.109864150246473,2.72499137459591e-11,,,Main,0.768428672209545,1.19909614117572,TG 60:2,"1 (0.8, 1.2)",2.7e-11,2.7e-11***,,HMDB0045053
Time_(joint),,,,48.405398935241,1.25125786052628e-11,Main,,,TG 60:2,"NA (NA, NA)",,,1.3e-11***,HMDB0045053
Time_120,-0.00253442408911247,0.0141886766333621,0.85909258031134,,,Main,-0.0303442302905022,0.0252753821122772,PC 31:0,"0 (0, 0)",0.859,0.859,,HMDB0007935
Time_235,-0.0319952318223695,0.0141886766333621,0.0294063404305379,,,Main,-0.0598050380237592,-0.00418542562097979,PC 31:0,"0 (-0.1, 0)",0.029,0.029*,,HMDB0007935
Time_(joint),,,,3.14270991252556,0.0534686046303485,Main,,,PC 31:0,"NA (NA, NA)",,,0.053,HMDB0007935
Time_120,-0.0169312437197275,0.0181542037283634,0.356339212327104,,,Main,-0.0525134830273198,0.0186509955878647,PC 30:0,"0 (-0.1, 0)",0.356,0.356,,HMDB0007869
Time_235,-0.036098530312812,0.0181542037283634,0.0533054517732389,,,Main,-0.0716807696204042,-0.000516291005219702,PC 30:0,"0 (-0.1, 0)",0.053,0.053,,HMDB0007869
Time_(joint),,,,1.97947367455744,0.15082160730456,Main,,,PC 30:0,"NA (NA, NA)",,,0.151,HMDB0007869
Time_120,0.0130305969609219,0.0174344613078496,0.4589836003023,,,Main,-0.0211409472024633,0.0472021411243071,PC 32:3,"0 (0, 0)",0.459,0.459,,HMDB0007875
Time_235,-0.0373549141468808,0.0174344613078496,0.0379869569021908,,,Main,-0.071526458310266,-0.0031833699834956,PC 32:3,"0 (-0.1, 0)",0.038,0.038*,,HMDB0007875
Time_(joint),,,,4.50046041396112,0.0169471523082184,Main,,,PC 32:3,"NA (NA, NA)",,,0.017*,HMDB0007875
Time_120,-0.851075383965567,0.0753152497749573,2.57947304388545e-14,,,Main,-0.998693273524483,-0.703457494406651,CAR 18:3,"-0.9 (-1, -0.7)",2.6e-14,2.6e-14***,,HMDB0006318
Time_235,-0.540770049835733,0.0753152497749573,8.04222364530016e-09,,,Main,-0.68838793939465,-0.393152160276817,CAR 18:3,"-0.5 (-0.7, -0.4)",8.0e-09,8.0e-09***,,HMDB0006318
Time_(joint),,,,65.4075604077802,1.25608363689445e-13,Main,,,CAR 18:3,"NA (NA, NA)",,,1.3e-13***,HMDB0006318
Time_120,-0.868721302917723,0.055926668228391,5.1587618115435e-19,,,Main,-0.978337572645369,-0.759105033190077,CAR 16:1,"-0.9 (-1, -0.8)",5.2e-19,5.2e-19***,,HMDB0013207
Time_235,-0.76872885007011,0.055926668228391,3.83856730095702e-17,,,Main,-0.878345119797756,-0.659112580342464,CAR 16:1,"-0.8 (-0.9, -0.7)",3.8e-17,3.8e-17***,,HMDB0013207
Time_(joint),,,,144.470299679665,1.4910219321814e-19,Main,,,CAR 16:1,"NA (NA, NA)",,,1.5e-19***,HMDB0013207
Time_120,-1.15005826138852,0.0732760157477269,3.55485125021629e-19,,,Main,-1.29367925225407,-1.00643727052298,CAR 16:2,"-1.2 (-1.3, -1)",3.6e-19,3.6e-19***,,HMDB0013334
Time_235,-0.887307282409269,0.0732760157477269,2.7543749815297e-15,,,Main,-1.03092827327481,-0.743686291543724,CAR 16:2,"-0.9 (-1, -0.7)",2.8e-15,2.8e-15***,,HMDB0013334
Time_(joint),,,,135.272510265302,4.95530970563782e-19,Main,,,CAR 16:2,"NA (NA, NA)",,,5e-19***,HMDB0013334
Time_120,-0.584559319464533,0.0472479858550445,1.35499646752905e-15,,,Main,-0.67716537174042,-0.491953267188646,CAR 14:0,"-0.6 (-0.7, -0.5)",1.4e-15,1.4e-15***,,HMDB0005066
Time_235,-0.624103100451699,0.0472479858550445,1.50201825333252e-16,,,Main,-0.716709152727586,-0.531497048175812,CAR 14:0,"-0.6 (-0.7, -0.5)",1.5e-16,1.5e-16***,,HMDB0005066
Time_(joint),,,,109.416939119087,2.21101211239322e-17,Main,,,CAR 14:0,"NA (NA, NA)",,,2.2e-17***,HMDB0005066
Time_120,-1.20998831302673,0.0782408898031735,6.04288988715442e-19,,,Main,-1.36334045704095,-1.05663616901251,CAR 14:1,"-1.2 (-1.4, -1.1)",6.0e-19,6.0e-19***,,HMDB0002014
Time_235,-1.03612894081856,0.0782408898031735,1.37714976005241e-16,,,Main,-1.18948108483278,-0.882776796804341,CAR 14:1,"-1 (-1.2, -0.9)",1.4e-16,1.4e-16***,,HMDB0002014
Time_(joint),,,,139.824366655581,2.71154204484618e-19,Main,,,CAR 14:1,"NA (NA, NA)",,,2.7e-19***,HMDB0002014
Time_120,-1.23344698224238,0.0822858128199096,1.84110753365219e-18,,,Main,-1.3947271753694,-1.07216678911535,CAR 14:2,"-1.2 (-1.4, -1.1)",1.8e-18,1.8e-18***,,HMDB0013331
Time_235,-0.7740058691351,0.0822858128199096,6.75173206083835e-12,,,Main,-0.935286062262123,-0.612725676008077,CAR 14:2,"-0.8 (-0.9, -0.6)",6.8e-12,6.8e-12***,,HMDB0013331
Time_(joint),,,,114.782561830722,9.48158827049573e-18,Main,,,CAR 14:2,"NA (NA, NA)",,,9.5e-18***,HMDB0013331
Time_120,-0.623468610918248,0.0546376459504497,1.88930730039041e-14,,,Main,-0.730558396981129,-0.516378824855366,CAR 13:1,"-0.6 (-0.7, -0.5)",1.9e-14,1.9e-14***,,HMDB0241309
Time_235,-0.56074887649461,0.0546376459504497,5.13870792946565e-13,,,Main,-0.667838662557491,-0.453659090431728,CAR 13:1,"-0.6 (-0.7, -0.5)",5.1e-13,5.1e-13***,,HMDB0241309
Time_(joint),,,,78.9527266181248,5.9008914474431e-15,Main,,,CAR 13:1,"NA (NA, NA)",,,5.9e-15***,HMDB0241309
Time_120,-0.228926043388181,0.0337254307002151,2.92448175565389e-08,,,Main,-0.295027887560603,-0.16282419921576,CAR DC18:1,"-0.2 (-0.3, -0.2)",2.9e-08,2.9e-08***,,HMDB0241537
Time_235,-0.284471990785205,0.0337254307002151,1.3946136582755e-10,,,Main,-0.350573834957627,-0.218370146612784,CAR DC18:1,"-0.3 (-0.4, -0.2)",1.4e-10,1.4e-10***,,HMDB0241537
Time_(joint),,,,39.9789690932869,1.89593546193308e-10,Main,,,CAR DC18:1,"NA (NA, NA)",,,1.9e-10***,HMDB0241537
Time_120,0.0443330595387715,0.0253606275142858,0.0877530365171924,,,Main,-0.0053737703892286,0.0940398894667716,SM 18:1;O2/22:0,"0 (0, 0.1)",0.088,0.088,,HMDB0012103
Time_235,0.0310073756160582,0.0253606275142858,0.228275672249224,,,Main,-0.0186994543119418,0.0807142055440583,SM 18:1;O2/22:0,"0 (0, 0.1)",0.228,0.228,,HMDB0012103
Time_(joint),,,,1.6089539514828,0.21218531982297,Main,,,SM 18:1;O2/22:0,"NA (NA, NA)",,,0.212,HMDB0012103
Time_120,0.0471442243302905,0.0229204028600543,0.0459448562586842,,,Main,0.00222023472458403,0.0920682139359969,SM 18:1;O2/21:0,"0 (0, 0.1)",0.046,0.046*,,HMDB0240611
Time_235,0.0285033561832051,0.0229204028600543,0.220550880441449,,,Main,-0.0164206334225014,0.0734273457889115,SM 18:1;O2/21:0,"0 (0, 0.1)",0.221,0.221,,HMDB0240611
Time_(joint),,,,2.14620996443981,0.129576884351134,Main,,,SM 18:1;O2/21:0,"NA (NA, NA)",,,0.13,HMDB0240611
Time_120,0.0150441787972087,0.0193938734655312,0.442261673805605,,,Main,-0.0229678131952325,0.0530561707896499,SM 18:1;O2/22:2,"0 (0, 0.1)",0.442,0.442,,HMDB0240669
Time_235,0.00577007737235969,0.0193938734655312,0.767535761455475,,,Main,-0.0322419146200815,0.0437820693648009,SM 18:1;O2/22:2,"0 (0, 0)",0.768,0.768,,HMDB0240669
Time_(joint),,,,0.306309977788673,0.737788914948306,Main,,,SM 18:1;O2/22:2,"NA (NA, NA)",,,0.738,HMDB0240669
Time_120,0.352100779015646,0.0379514659355725,1.00187744938011e-11,,,Main,0.277715905781924,0.426485652249368,Methionine,"0.4 (0.3, 0.4)",1.0e-11,1.0e-11***,,HMDB0000696
Time_235,0.223513517367998,0.0379514659355725,5.7278371811051e-07,,,Main,0.149128644134276,0.297898390601721,Methionine,"0.2 (0.1, 0.3)",5.7e-07,5.7e-07***,,HMDB0000696
Time_(joint),,,,44.0801949539802,4.83258425952066e-11,Main,,,Methionine,"NA (NA, NA)",,,4.8e-11***,HMDB0000696
Time_120,-0.0811084120270786,0.0459845034838231,0.0850355204011732,,,Main,-0.171238038855372,0.00902121480121468,Gabapentin,"-0.1 (-0.2, 0)",0.085,0.085,,HMDB0005015
Time_235,-0.0794136788206413,0.0459845034838231,0.0915227798315744,,,Main,-0.169543305648935,0.010715948007652,Gabapentin,"-0.1 (-0.2, 0)",0.092,0.092,,HMDB0005015
Time_(joint),,,,2.03161103039073,0.143811800994153,Main,,,Gabapentin,"NA (NA, NA)",,,0.144,HMDB0005015
Time_120,0.0468366057626692,0.0231565360126758,0.0495112102552433,,,Main,0.00144979517782465,0.0922234163475137,SM 18:1;O2/18:0,"0 (0, 0.1)",0.05,0.05*,,HMDB0001348
Time_235,0.0156557409126454,0.0231565360126758,0.502694070480908,,,Main,-0.0297310696721991,0.06104255149749,SM 18:1;O2/18:0,"0 (0, 0.1)",0.503,0.503,,HMDB0001348
Time_(joint),,,,2.1203880070395,0.132650138462318,Main,,,SM 18:1;O2/18:0,"NA (NA, NA)",,,0.133,HMDB0001348
Time_120,-0.441450409850505,0.0562028239608817,8.94019879854975e-10,,,Main,-0.551607944813834,-0.331292874887177,CAR 11:1,"-0.4 (-0.6, -0.3)",8.9e-10,8.9e-10***,,HMDB0062737
Time_235,-0.610548147114378,0.0562028239608817,8.94269022976322e-14,,,Main,-0.720705682077706,-0.50039061215105,CAR 11:1,"-0.6 (-0.7, -0.5)",8.9e-14,8.9e-14***,,HMDB0062737
Time_(joint),,,,62.9194194160278,2.32002841715874e-13,Main,,,CAR 11:1,"NA (NA, NA)",,,2.3e-13***,HMDB0062737
Time_120,-1.30331847207487,0.096017878354198,5.917730071552e-17,,,Main,-1.4915135136491,-1.11512343050064,CAR 10:0,"-1.3 (-1.5, -1.1)",5.9e-17,5.9e-17***,,HMDB0000651
Time_235,-0.881895615144705,0.096017878354198,1.33414348921427e-11,,,Main,-1.07009065671893,-0.693700573570476,CAR 10:0,"-0.9 (-1.1, -0.7)",1.3e-11,1.3e-11***,,HMDB0000651
Time_(joint),,,,95.9558702605908,2.17842486865175e-16,Main,,,CAR 10:0,"NA (NA, NA)",,,2.2e-16***,HMDB0000651
Time_120,-0.0245561407266572,0.0157789404476596,0.127150255066986,,,Main,-0.05548286400407,0.00637058255075567,SM 18:1;O2/16:1,"0 (-0.1, 0)",0.127,0.127,,HMDB0240613
Time_235,-0.0215918065795266,0.0157789404476596,0.178464707204481,,,Main,-0.0525185298569395,0.00933491669788625,SM 18:1;O2/16:1,"0 (-0.1, 0)",0.178,0.178,,HMDB0240613
Time_(joint),,,,1.44324745018995,0.247631298209874,Main,,,SM 18:1;O2/16:1,"NA (NA, NA)",,,0.248,HMDB0240613
Time_120,-0.690372374983609,0.0723303717826507,4.42600202942784e-12,,,Main,-0.832139903677604,-0.548604846289613,CAR 9:0,"-0.7 (-0.8, -0.5)",4.4e-12,4.4e-12***,,HMDB0013288
Time_235,-0.616281248284586,0.0723303717826507,1.0640002815321e-10,,,Main,-0.758048776978581,-0.47451371959059,CAR 9:0,"-0.6 (-0.8, -0.5)",1.1e-10,1.1e-10***,,HMDB0013288
Time_(joint),,,,54.9157980033865,1.90383714252438e-12,Main,,,CAR 9:0,"NA (NA, NA)",,,1.9e-12***,HMDB0013288
Time_120,-0.530568454604659,0.0647763582295371,3.03505963001512e-10,,,Main,-0.657530116734552,-0.403606792474766,3-Hydroxyoctanoic acid,"-0.5 (-0.7, -0.4)",3.0e-10,3.0e-10***,,HMDB0001954
Time_235,-0.362623684994753,0.0647763582295371,1.50046744676954e-06,,,Main,-0.489585347124646,-0.235662022864861,3-Hydroxyoctanoic acid,"-0.4 (-0.5, -0.2)",1.5e-06,1.5e-06***,,HMDB0001954
Time_(joint),,,,35.0497878615994,1.11314502567311e-09,Main,,,3-Hydroxyoctanoic acid,"NA (NA, NA)",,,1.1e-09***,HMDB0001954
Time_120,0.0117032681009668,0.0190457705485551,0.542212093631808,,,Main,-0.0256264421742011,0.0490329783761348,Lenticin,"0 (0, 0)",0.542,0.542,,HMDB0061115
Time_235,-0.0172216423886585,0.0190457705485551,0.371034206232408,,,Main,-0.0545513526638264,0.0201080678865095,Lenticin,"0 (-0.1, 0)",0.371,0.371,,HMDB0061115
Time_(joint),,,,1.16722453187548,0.32112008017283,Main,,,Lenticin,"NA (NA, NA)",,,0.321,HMDB0061115
Time_120,-0.127340546825026,0.0234322037624724,2.57241660848147e-06,,,Main,-0.173267666199471,-0.0814134274505797,CAR 8:1,"-0.1 (-0.2, -0.1)",2.6e-06,2.6e-06***,,HMDB0013324
Time_235,-0.0807673384493997,0.0234322037624724,0.00130095935672011,,,Main,-0.126694457823846,-0.0348402190749538,CAR 8:1,"-0.1 (-0.1, 0)",1.3e-03,1.3e-03**,,HMDB0013324
Time_(joint),,,,15.1214019081769,1.13122407069382e-05,Main,,,CAR 8:1,"NA (NA, NA)",,,1.1e-05***,HMDB0013324
Time_120,-0.0656724595589062,0.0222026807280785,0.00506875993863597,,,Main,-0.10918971378594,-0.0221552053318724,LPC 20:0,"-0.1 (-0.1, 0)",5.1e-03,5.1e-03**,,HMDB0010390
Time_235,-0.106832497140266,0.0222026807280785,1.95739796271729e-05,,,Main,-0.1503497513673,-0.0633152429132319,LPC 20:0,"-0.1 (-0.2, -0.1)",2.0e-05,2.0e-05***,,HMDB0010390
Time_(joint),,,,11.7793447121248,8.68959564766105e-05,Main,,,LPC 20:0,"NA (NA, NA)",,,8.7e-05***,HMDB0010390
Time_120,-0.184912060179033,0.0279151112001299,5.02581060145452e-08,,,Main,-0.239625678131288,-0.130198442226779,LPC P-18:1 or LPC O-18:2,"-0.2 (-0.2, -0.1)",5e-08,5e-08***,,HMDB0010408
Time_235,-0.24451749129104,0.0279151112001299,5.01270582865549e-11,,,Main,-0.299231109243295,-0.189803873338786,LPC P-18:1 or LPC O-18:2,"-0.2 (-0.3, -0.2)",5e-11,5e-11***,,HMDB0010408
Time_(joint),,,,41.7211640420039,1.04932220999123e-10,Main,,,LPC P-18:1 or LPC O-18:2,"NA (NA, NA)",,,1e-10***,HMDB0010408
Time_120,0.130061983252811,0.0310649138238497,0.000141568903000079,,,Main,0.0691747521580653,0.190949214347556,Threonine,"0.1 (0.1, 0.2)",1.4e-04,1.4e-04***,,HMDB0000167
Time_235,0.087765587617266,0.0310649138238497,0.00719972214119308,,,Main,0.0268783565225206,0.148652818712011,Threonine,"0.1 (0, 0.1)",7.2e-03,7.2e-03**,,HMDB0000167
Time_(joint),,,,9.12162794226322,0.000513047943741889,Main,,,Threonine,"NA (NA, NA)",,,5.1e-04***,HMDB0000167
Time_120,-0.535430924746598,0.122782074188598,8.22300596720915e-05,,,Main,-0.776083790156251,-0.294778059336945,CAR 7:1,"-0.5 (-0.8, -0.3)",8.2e-05,8.2e-05***,,HMDB0241681
Time_235,-0.420346835624521,0.122782074188598,0.00139118678203598,,,Main,-0.660999701034174,-0.179693970214868,CAR 7:1,"-0.4 (-0.7, -0.2)",1.4e-03,1.4e-03**,,HMDB0241681
Time_(joint),,,,10.5386013354694,0.000195395323070381,Main,,,CAR 7:1,"NA (NA, NA)",,,2e-04***,HMDB0241681
Time_120,-0.0609605262209434,0.0927370848239409,0.514543731503562,,,Main,-0.242725212475868,0.120804160033981,Glutamic acid,"-0.1 (-0.2, 0.1)",0.515,0.515,,HMDB0000148
Time_235,-0.0296942854286855,0.0927370848239409,0.750405368527225,,,Main,-0.21145897168361,0.152070400826239,Glutamic acid,"0 (-0.2, 0.2)",0.75,0.75,,HMDB0000148
Time_(joint),,,,0.216101005995941,0.806544118451613,Main,,,Glutamic acid,"NA (NA, NA)",,,0.807,HMDB0000148
Time_120,0.124228241111774,0.0331506733950887,0.000539220677745445,,,Main,0.0592529212574001,0.189203560966148,Serine,"0.1 (0.1, 0.2)",5.4e-04,5.4e-04***,,HMDB0000187
Time_235,0.0670996279244122,0.0331506733950887,0.0493531722578311,,,Main,0.00212430807003829,0.132074947778786,Serine,"0.1 (0, 0.1)",0.049,0.049*,,HMDB0000187
Time_(joint),,,,7.03651438380248,0.00231419943161895,Main,,,Serine,"NA (NA, NA)",,,2.3e-03**,HMDB0000187
Time_120,-0.102354437356538,0.0329822824725426,0.00341780710284436,,,Main,-0.166999711002722,-0.037709163710355,LPC 20:3,"-0.1 (-0.2, 0)",3.4e-03,3.4e-03**,,HMDB0010393
Time_235,-0.0972696008453367,0.0329822824725426,0.0051883368735813,,,Main,-0.16191487449152,-0.0326243271991532,LPC 20:3,"-0.1 (-0.2, 0)",5.2e-03,5.2e-03**,,HMDB0010393
Time_(joint),,,,6.11726835168595,0.00466062644773951,Main,,,LPC 20:3,"NA (NA, NA)",,,4.7e-03**,HMDB0010393
Time_120,-0.0930691717824769,0.030190855294634,0.00361623175377743,,,Main,-0.152243248159959,-0.0338950954049943,LPC 20:4,"-0.1 (-0.2, 0)",3.6e-03,3.6e-03**,,HMDB0010395
Time_235,-0.0871656099301054,0.030190855294634,0.00611793167397627,,,Main,-0.146339686307588,-0.0279915335526228,LPC 20:4,"-0.1 (-0.1, 0)",6.1e-03,6.1e-03**,,HMDB0010395
Time_(joint),,,,5.9589634093312,0.00527033489913532,Main,,,LPC 20:4,"NA (NA, NA)",,,5.3e-03**,HMDB0010395
Time_120,-0.0906114140967804,0.0190117440865461,2.26689244180039e-05,,,Main,-0.127874432506411,-0.05334839568715,LPC 17:1,"-0.1 (-0.1, -0.1)",2.3e-05,2.3e-05***,,HMDB0012108
Time_235,-0.188286401096896,0.0190117440865461,1.49668558366915e-12,,,Main,-0.225549419506527,-0.151023382687266,LPC 17:1,"-0.2 (-0.2, -0.2)",1.5e-12,1.5e-12***,,HMDB0012108
Time_(joint),,,,49.0645347353884,1.0259874844586e-11,Main,,,LPC 17:1,"NA (NA, NA)",,,1e-11***,HMDB0012108
Time_120,-0.0246912094305418,0.0232373978062817,0.294051580633238,,,Main,-0.070236509130854,0.0208540902697704,1-Methyladenosine,"0 (-0.1, 0)",0.294,0.294,,HMDB0003331
Time_235,0.0193375714191987,0.0232373978062817,0.410017265704792,,,Main,-0.0262077282811135,0.0648828711195108,1-Methyladenosine,"0 (0, 0.1)",0.41,0.41,,HMDB0003331
Time_(joint),,,,1.8038625669037,0.177185620954592,Main,,,1-Methyladenosine,"NA (NA, NA)",,,0.177,HMDB0003331
Time_120,0.0916148580899971,0.0389728868210291,0.0235067181022038,,,Main,0.01522799992078,0.168001716259214,LPC 20:5,"0.1 (0, 0.2)",0.024,0.024*,,HMDB0010397
Time_235,0.127687034153194,0.0389728868210291,0.00211380322202708,,,Main,0.0513001759839765,0.204073892322411,LPC 20:5,"0.1 (0.1, 0.2)",2.1e-03,2.1e-03**,,HMDB0010397
