meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
HF meal,HC Genotype x Time_360,HMDB0008928,PE 34:2,-0.063949560547735,0.231573396938713,0.791696410464331,,Interaction,-0.517833418547613,0.389934297452143
HF meal,HC Genotype x Time_(joint),HMDB0008928,PE 34:2,,,,0.791696410464331,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007973,PC 34:2,-0.0363794107229564,0.0271861477691851,0.229324034724227,,Interaction,-0.0896642603505591,0.0169054389046463
HF meal,HC Genotype x Time_(joint),HMDB0007973,PC 34:2,,,,0.229324034724227,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008937,PE 36:4,0.0452131994301141,0.137547960709136,0.753545660914238,,Interaction,-0.224380803559792,0.31480720242002
HF meal,HC Genotype x Time_(joint),HMDB0008937,PE 36:4,,,,0.753545660914238,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0014581,Allopurinol,-0.00979590032841256,0.0164555784855941,0.573398785976649,,Interaction,-0.0420488341601769,0.0224570335033518
HF meal,HC Genotype x Time_(joint),HMDB0014581,Allopurinol,,,,0.573398785976649,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008123,PC 40:7,-0.0690517598259571,0.0423247304322732,0.153910924944988,,Interaction,-0.152008231473213,0.0139047118212984
HF meal,HC Genotype x Time_(joint),HMDB0008123,PC 40:7,,,,0.153910924944988,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0009786,PI 36:2,-0.149228841652752,0.115224322023738,0.242878286935212,,Interaction,-0.375068512819278,0.076610829513775
HF meal,HC Genotype x Time_(joint),HMDB0009786,PI 36:2,,,,0.242878286935212,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0009060,PE 36:3,-0.0626110269117836,0.177017834941205,0.735661181520707,,Interaction,-0.409565983396545,0.284343929572978
HF meal,HC Genotype x Time_(joint),HMDB0009060,PE 36:3,,,,0.735661181520707,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0009069,PE 38:5,-0.136437598135573,0.109552276492451,0.259410565380031,,Interaction,-0.351160060060776,0.0782848637896308
HF meal,HC Genotype x Time_(joint),HMDB0009069,PE 38:5,,,,0.259410565380031,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001138,N-Acetylglutamic acid,0.0511720361881679,0.234838116785375,0.834726106562549,,Interaction,-0.409110672711167,0.511454745087502
HF meal,HC Genotype x Time_(joint),HMDB0001138,N-Acetylglutamic acid,,,,0.834726106562549,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240629,PC 39:6,-0.0395027193385717,0.0416022209198368,0.379010731055209,,Interaction,-0.121043072341452,0.0420376336643085
HF meal,HC Genotype x Time_(joint),HMDB0240629,PC 39:6,,,,0.379010731055209,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011269,PC P-32:1,-0.0369364126092841,0.0758599693341015,0.643602529975553,,Interaction,-0.185621952504123,0.111749127285555
HF meal,HC Genotype x Time_(joint),HMDB0011269,PC P-32:1,,,,0.643602529975553,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013404,PC O-32:1,-0.0673375001022767,0.031231109458879,0.0744762555760815,,Interaction,-0.12855047464168,-0.00612452556287384
HF meal,HC Genotype x Time_(joint),HMDB0013404,PC O-32:1,,,,0.0744762555760815,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001348,SM 36:1;O2,-0.0441410641382851,0.051266993146282,0.422304214147492,,Interaction,-0.144624370704998,0.0563422424284277
HF meal,HC Genotype x Time_(joint),HMDB0001348,SM 36:1;O2,,,,0.422304214147492,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007946,PC 35:2,-0.0740556855015751,0.0500661334352659,0.189584465520698,,Interaction,-0.172185307034696,0.024073936031546
HF meal,HC Genotype x Time_(joint),HMDB0007946,PC 35:2,,,,0.189584465520698,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011229,PC P-38:6,-0.0966416898515755,0.052479813756835,0.115138214485707,,Interaction,-0.199502124814972,0.00621874511182111
HF meal,HC Genotype x Time_(joint),HMDB0011229,PC P-38:6,,,,0.115138214485707,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007011,DG 30:0,0.261401633078101,0.677815680882162,0.713056360057261,,Interaction,-1.06711710145094,1.58992036760714
HF meal,HC Genotype x Time_(joint),HMDB0007011,DG 30:0,,,,0.713056360057261,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007132,DG 34:3,0.95855171751734,0.686132852876335,0.21188678988218,,Interaction,-0.386268674120277,2.30337210915496
HF meal,HC Genotype x Time_(joint),HMDB0007132,DG 34:3,,,,0.21188678988218,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011205,PC P-31:0,0.162647127361456,0.390337983502106,0.691406455222177,,Interaction,-0.602415320302672,0.927709575025583
HF meal,HC Genotype x Time_(joint),HMDB0011205,PC P-31:0,,,,0.691406455222177,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011420,PE P-38:6,-0.122297628410678,0.0535695099506399,0.0625442517938628,,Interaction,-0.227293867913932,-0.0173013889074237
HF meal,HC Genotype x Time_(joint),HMDB0011420,PE P-38:6,,,,0.0625442517938628,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001889,Theophylline,0.0482617789252932,0.0912187471319359,0.615744619307939,,Interaction,-0.130526965453301,0.227050523303888
HF meal,HC Genotype x Time_(joint),HMDB0001889,Theophylline,,,,0.615744619307939,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013409,PC O-38:6,-0.0918356244236066,0.0515817205365742,0.125308826420519,,Interaction,-0.192935796675292,0.00926454782807881
HF meal,HC Genotype x Time_(joint),HMDB0013409,PC O-38:6,,,,0.125308826420519,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007955,PC 37:4,-0.0592769507850258,0.0498645990543477,0.279446028572279,,Interaction,-0.157011564931547,0.0384576633614958
HF meal,HC Genotype x Time_(joint),HMDB0007955,PC 37:4,,,,0.279446028572279,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011211,PC P-34:2,-0.0373394938045598,0.041128975789434,0.398945141955522,,Interaction,-0.11795228635185,0.0432732987427307
HF meal,HC Genotype x Time_(joint),HMDB0011211,PC P-34:2,,,,0.398945141955522,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011343,PE P-34:2,-0.113640898502531,0.104834756352026,0.319989955569452,,Interaction,-0.319117020952502,0.0918352239474389
HF meal,HC Genotype x Time_(joint),HMDB0011343,PE P-34:2,,,,0.319989955569452,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011151,PC P-34:1,-0.0464263571056241,0.03676478330959,0.253519403879881,,Interaction,-0.11848533239242,0.0256326181811723
HF meal,HC Genotype x Time_(joint),HMDB0011151,PC P-34:1,,,,0.253519403879881,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007972,PC 34:1,-0.0496088068898302,0.0411327619333877,0.273187788200996,,Interaction,-0.13022902027927,0.0310114064996097
HF meal,HC Genotype x Time_(joint),HMDB0007972,PC 34:1,,,,0.273187788200996,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011410,PE P-36:4,-0.131530160214659,0.0954322077666504,0.217313002963201,,Interaction,-0.318577287437294,0.0555169670079752
HF meal,HC Genotype x Time_(joint),HMDB0011410,PE P-36:4,,,,0.217313002963201,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008927,PE 34:1,-0.15160137503802,0.26385613924145,0.5864690537994,,Interaction,-0.668759407951261,0.365556657875221
HF meal,HC Genotype x Time_(joint),HMDB0008927,PE 34:1,,,,0.5864690537994,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007937,PC 33:0,-0.106148124665502,0.0445991279068918,0.0547644459495259,,Interaction,-0.19356241536301,-0.0187338339679936
HF meal,HC Genotype x Time_(joint),HMDB0007937,PC 33:0,,,,0.0547644459495259,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013435,PC O-36:4,-0.0314698859430109,0.0292014093157261,0.322584051129339,,Interaction,-0.0887046482018341,0.0257648763158122
HF meal,HC Genotype x Time_(joint),HMDB0013435,PC O-36:4,,,,0.322584051129339,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007257,DG 38:6,0.165635859246754,0.575571067929937,0.783199253818355,,Interaction,-0.962483433895921,1.29375515238943
HF meal,HC Genotype x Time_(joint),HMDB0007257,DG 38:6,,,,0.783199253818355,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007248,DG 36:4,0.276358206462309,0.251780687857832,0.314457230593642,,Interaction,-0.217131941739042,0.76984835466366
HF meal,HC Genotype x Time_(joint),HMDB0007248,DG 36:4,,,,0.314457230593642,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011460,PE P-40:7,-0.0682078407544337,0.0546275856522474,0.25832190006797,,Interaction,-0.175277908632839,0.0388622271239713
HF meal,HC Genotype x Time_(joint),HMDB0011460,PE P-40:7,,,,0.25832190006797,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007099,DG 32:1,0.475457771666553,0.653103945075243,0.494034028305596,,Interaction,-0.804625960680923,1.75554150401403
HF meal,HC Genotype x Time_(joint),HMDB0007099,DG 32:1,,,,0.494034028305596,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0012087,SM 36:0;O2,-0.00798994966034456,0.047302812157316,0.871417412476932,,Interaction,-0.100703461488684,0.0847235621679948
HF meal,HC Genotype x Time_(joint),HMDB0012087,SM 36:0;O2,,,,0.871417412476932,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011294,PC P-40:6,-0.0353636435149667,0.0283038904021486,0.258038979787324,,Interaction,-0.0908392687031779,0.0201119816732445
HF meal,HC Genotype x Time_(joint),HMDB0011294,PC P-40:6,,,,0.258038979787324,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0009012,PE 40:6,0.234250657031833,0.162437633291672,0.199366891960016,,Interaction,-0.0841271042198431,0.55262841828351
HF meal,HC Genotype x Time_(joint),HMDB0009012,PE 40:6,,,,0.199366891960016,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240667,PI 36:1,0.0013826862076467,0.221443455142378,0.995220492650665,,Interaction,-0.432646485871414,0.435411858286707
HF meal,HC Genotype x Time_(joint),HMDB0240667,PI 36:1,,,,0.995220492650665,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011319,PC P-38:5,-0.00838039148501555,0.0219132029702839,0.715318389299828,,Interaction,-0.0513302693067719,0.0345694863367408
HF meal,HC Genotype x Time_(joint),HMDB0011319,PC P-38:5,,,,0.715318389299828,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008057,PC 40:6,-0.0413786260035333,0.0248222591161908,0.146562862414629,,Interaction,-0.0900302538712673,0.00727300186420071
HF meal,HC Genotype x Time_(joint),HMDB0008057,PC 40:6,,,,0.146562862414629,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013429,PC O-36:3,-0.0202718293231859,0.0317171363693242,0.546339652771942,,Interaction,-0.0824374166070614,0.0418937579606897
HF meal,HC Genotype x Time_(joint),HMDB0013429,PC O-36:3,,,,0.546339652771942,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011328,PC P-40:7,-0.00221817550548546,0.0181218012966817,0.906576230348317,,Interaction,-0.0377369060469815,0.0333005550360106
HF meal,HC Genotype x Time_(joint),HMDB0011328,PC P-40:7,,,,0.906576230348317,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011387,PE P-38:5,-0.120780348113134,0.0636521222450767,0.106537440032252,,Interaction,-0.245538507713485,0.00397781148721597
HF meal,HC Genotype x Time_(joint),HMDB0011387,PE P-38:5,,,,0.106537440032252,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013432,PC O-38:5,-0.0218306957941537,0.0210418696687141,0.339499599907158,,Interaction,-0.0630727603448332,0.0194113687565259
HF meal,HC Genotype x Time_(joint),HMDB0013432,PC O-38:5,,,,0.339499599907158,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007896,PC P-32:0,-0.00522924960960329,0.0313593573948761,0.873042595792599,,Interaction,-0.0666935901035604,0.0562350908843538
HF meal,HC Genotype x Time_(joint),HMDB0007896,PC P-32:0,,,,0.873042595792599,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008994,PE 36:2,-0.0461017921403804,0.152374737237434,0.772443326556442,,Interaction,-0.344756277125752,0.252552692844991
HF meal,HC Genotype x Time_(joint),HMDB0008994,PE 36:2,,,,0.772443326556442,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008039,PC 36:2,-0.0347763878839488,0.0369301258960512,0.382707421549623,,Interaction,-0.107159434640209,0.0376066588723115
HF meal,HC Genotype x Time_(joint),HMDB0008039,PC 36:2,,,,0.382707421549623,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0009003,PE 38:4,-0.0640574580110379,0.118062323927058,0.606973116994858,,Interaction,-0.295459612908071,0.167344696885995
HF meal,HC Genotype x Time_(joint),HMDB0009003,PE 38:4,,,,0.606973116994858,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008048,PC 38:4,-0.0286490335449951,0.0339513889812707,0.43111780691454,,Interaction,-0.0951937559482856,0.0378956888582953
HF meal,HC Genotype x Time_(joint),HMDB0008048,PC 38:4,,,,0.43111780691454,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013422,PC P-40:5,-0.00587793324121799,0.0459979806635884,0.902493079483204,,Interaction,-0.0960339753418512,0.0842781088594152
HF meal,HC Genotype x Time_(joint),HMDB0013422,PC P-40:5,,,,0.902493079483204,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0256160,PC 35:1,-0.0112071339760652,0.0369356158782797,0.771813181270466,,Interaction,-0.0836009410974934,0.061186673145363
HF meal,HC Genotype x Time_(joint),HMDB0256160,PC 35:1,,,,0.771813181270466,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008312,PC 40:5,-0.0126501135505009,0.0390030104363613,0.756692024201195,,Interaction,-0.0890960140057691,0.0637957869047673
HF meal,HC Genotype x Time_(joint),HMDB0008312,PC 40:5,,,,0.756692024201195,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007103,DG 34:2,0.220844191821429,0.240966703967007,0.394752493284055,,Interaction,-0.251450547953904,0.693138931596763
HF meal,HC Genotype x Time_(joint),HMDB0007103,DG 34:2,,,,0.394752493284055,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240644,SM 42:4;O2,-0.0452914691118375,0.0476420359427902,0.378482037450765,,Interaction,-0.138669859559706,0.0480869213360313
HF meal,HC Genotype x Time_(joint),HMDB0240644,SM 42:4;O2,,,,0.378482037450765,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011210,PC P-34:1,-0.0514968476720394,0.0435517914234961,0.28176566593012,,Interaction,-0.136858358862092,0.033864663518013
HF meal,HC Genotype x Time_(joint),HMDB0011210,PC P-34:1,,,,0.28176566593012,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013426,PC O-34:1,-0.0481858225494837,0.0422072640694238,0.297106483021892,,Interaction,-0.130912060125554,0.0345404150265869
HF meal,HC Genotype x Time_(joint),HMDB0013426,PC O-34:1,,,,0.297106483021892,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007970,PC 34:0,-0.111286143930305,0.073821289333537,0.182404514307271,,Interaction,-0.255975871024037,0.0334035831634279
HF meal,HC Genotype x Time_(joint),HMDB0007970,PC 34:0,,,,0.182404514307271,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240676,SM 39:2;O2,-0.0853233341161172,0.044069263626764,0.100983836816514,,Interaction,-0.171699090824575,0.00105242259234029
HF meal,HC Genotype x Time_(joint),HMDB0240676,SM 39:2;O2,,,,0.100983836816514,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008047,PC 38:3,-0.0464114479934586,0.0518840386412288,0.405493652480465,,Interaction,-0.148104163730267,0.0552812677433498
HF meal,HC Genotype x Time_(joint),HMDB0008047,PC 38:3,,,,0.405493652480465,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007199,DG 38:5,0.126797814461397,0.247149337698052,0.626258200669904,,Interaction,-0.357614887426784,0.611210516349579
HF meal,HC Genotype x Time_(joint),HMDB0007199,DG 38:5,,,,0.626258200669904,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011238,PC P-33:0,-0.0491556271629975,0.0552254553156926,0.407687377238004,,Interaction,-0.157397519581755,0.05908626525576
HF meal,HC Genotype x Time_(joint),HMDB0011238,PC P-33:0,,,,0.407687377238004,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013420,PC O-38:4,-0.0532619133559156,0.0464526958664652,0.295212602972859,,Interaction,-0.144309197254188,0.0377853705423562
HF meal,HC Genotype x Time_(joint),HMDB0013420,PC O-38:4,,,,0.295212602972859,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007219,DG 36:3,0.189888725458832,0.146698031851995,0.243103447013384,,Interaction,-0.0976394169710786,0.477416867888742
HF meal,HC Genotype x Time_(joint),HMDB0007219,DG 36:3,,,,0.243103447013384,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011394,PE P-40:6,-0.0841246153445657,0.0683628118820087,0.264537645382929,,Interaction,-0.218115726633303,0.0498664959441713
HF meal,HC Genotype x Time_(joint),HMDB0011394,PE P-40:6,,,,0.264537645382929,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0256163,PC 37:2,-0.0833151603927358,0.0590241683329631,0.207779309274713,,Interaction,-0.199002530325344,0.032372209539872
HF meal,HC Genotype x Time_(joint),HMDB0256163,PC 37:2,,,,0.207779309274713,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007098,DG 32:0,0.0450790894861991,0.132491185206742,0.745269937242265,,Interaction,-0.214603633519016,0.304761812491414
HF meal,HC Genotype x Time_(joint),HMDB0007098,DG 32:0,,,,0.745269937242265,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008702,PC 42:6,-0.0608629896323009,0.0515474086386096,0.282394744255638,,Interaction,-0.161895910563976,0.0401699312993738
HF meal,HC Genotype x Time_(joint),HMDB0008702,PC 42:6,,,,0.282394744255638,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011261,PC P-40:5,-0.0558310759969346,0.0448960784237507,0.260044005358843,,Interaction,-0.143827389707486,0.0321652377136167
HF meal,HC Genotype x Time_(joint),HMDB0011261,PC P-40:5,,,,0.260044005358843,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007080,DG 35:2,0.681309461411677,0.567128577124572,0.274887444354558,,Interaction,-0.430262549752483,1.79288147257584
HF meal,HC Genotype x Time_(joint),HMDB0007080,DG 35:2,,,,0.274887444354558,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000289,Uric acid,-0.135020508109051,0.18710031145615,0.497657041350969,,Interaction,-0.501737118563105,0.231696102345004
HF meal,HC Genotype x Time_(joint),HMDB0000289,Uric acid,,,,0.497657041350969,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0012102,SM 38:1;O2,-0.0676789937939285,0.0505105372324039,0.228791053274887,,Interaction,-0.16667964676944,0.0313216591815832
HF meal,HC Genotype x Time_(joint),HMDB0012102,SM 38:1;O2,,,,0.228791053274887,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011441,PE P-36:2,-0.129991492213596,0.0721207918898197,0.121545463241629,,Interaction,-0.271348244317643,0.0113652598904505
HF meal,HC Genotype x Time_(joint),HMDB0011441,PE P-36:2,,,,0.121545463241629,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008993,PE 36:1,-0.0782731416395469,0.216035085988706,0.729534944132483,,Interaction,-0.501701910177411,0.345155626898317
HF meal,HC Genotype x Time_(joint),HMDB0008993,PE 36:1,,,,0.729534944132483,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011244,PC P-36:2,-0.0623549949586504,0.0463403685777744,0.22705509628216,,Interaction,-0.153182117371088,0.0284721274537874
HF meal,HC Genotype x Time_(joint),HMDB0011244,PC P-36:2,,,,0.22705509628216,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008038,PC 36:1,-0.092491991381246,0.0568463238178431,0.154850118398424,,Interaction,-0.203910786064218,0.0189268033017266
HF meal,HC Genotype x Time_(joint),HMDB0008038,PC 36:1,,,,0.154850118398424,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013418,PC O-36:2,-0.0806601497686758,0.0453846323455854,0.125853604954353,,Interaction,-0.169614029166023,0.00829372962867156
HF meal,HC Genotype x Time_(joint),HMDB0013418,PC O-36:2,,,,0.125853604954353,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008342,PC 40:4,-0.0626016831581897,0.0471111740444156,0.232210075345478,,Interaction,-0.154939584285244,0.0297362179688648
HF meal,HC Genotype x Time_(joint),HMDB0008342,PC 40:4,,,,0.232210075345478,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000152,Gentisic acid,-0.0409275634290736,0.0593233520393273,0.516035770478094,,Interaction,-0.157201333426155,0.0753462065680079
HF meal,HC Genotype x Time_(joint),HMDB0000152,Gentisic acid,,,,0.516035770478094,Interaction,,
