genotype,meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
HC genotype,HF meal,Time_360,HMDB0240622,SM 35:1;O2,-0.0477837992228843,0.013575239143417,0.0244517462168006,,Main,-0.0743912679439816,-0.0211763305017869
HC genotype,HF meal,Time_(joint),HMDB0240622,SM 35:1;O2,,,,0.0244517462168006,Main,,
HC genotype,HF meal,Time_360,HMDB0009778,PI 32:0,-0.0740060182679059,0.277098070499661,0.802615523802727,,Main,-0.617118236447241,0.469106199911429
HC genotype,HF meal,Time_(joint),HMDB0009778,PI 32:0,,,,0.802615523802727,Main,,
HC genotype,HF meal,Time_360,HMDB0008928,PE 34:2,0.420572591666661,0.133961429496569,0.0348643510349529,,Main,0.158008189853385,0.683136993479937
HC genotype,HF meal,Time_(joint),HMDB0008928,PE 34:2,,,,0.0348643510349529,Main,,
HC genotype,HF meal,Time_360,HMDB0007973,PC 34:2,0.0682415829295564,0.00988902868807761,0.00231254483472932,,Main,0.0488590867009243,0.0876240791581886
HC genotype,HF meal,Time_(joint),HMDB0007973,PC 34:2,,,,0.00231254483472932,Main,,
HC genotype,HF meal,Time_360,HMDB0008937,PE 36:4,0.248124338577895,0.0947523197753235,0.0588819547391058,,Main,0.0624097918182612,0.433838885337529
HC genotype,HF meal,Time_(joint),HMDB0008937,PE 36:4,,,,0.0588819547391058,Main,,
HC genotype,HF meal,Time_360,HMDB0014581,Allopurinol,-0.0127497102750596,0.011756790104896,0.339154726528344,,Main,-0.0357930188806557,0.0102935983305366
HC genotype,HF meal,Time_(joint),HMDB0014581,Allopurinol,,,,0.339154726528344,Main,,
HC genotype,HF meal,Time_360,HMDB0008123,PC 40:7,-0.0112156723094984,0.0296226153291198,0.724209332855141,,Main,-0.0692759983545731,0.0468446537355764
HC genotype,HF meal,Time_(joint),HMDB0008123,PC 40:7,,,,0.724209332855141,Main,,
HC genotype,HF meal,Time_360,HMDB0009786,PI 36:2,-0.0922546649431211,0.0698532485386166,0.257096665285216,,Main,-0.22916703207881,0.0446577021925673
HC genotype,HF meal,Time_(joint),HMDB0009786,PI 36:2,,,,0.257096665285216,Main,,
HC genotype,HF meal,Time_360,HMDB0009060,PE 36:3,0.421295300959957,0.117786962387235,0.0232349207172642,,Main,0.190432854680976,0.652157747238939
HC genotype,HF meal,Time_(joint),HMDB0009060,PE 36:3,,,,0.0232349207172642,Main,,
HC genotype,HF meal,Time_360,HMDB0009069,PE 38:5,0.130381185186093,0.0522686964703495,0.0671644540368717,,Main,0.0279345401042081,0.232827830267978
HC genotype,HF meal,Time_(joint),HMDB0009069,PE 38:5,,,,0.0671644540368717,Main,,
HC genotype,HF meal,Time_360,HMDB0001138,N-Acetylglutamic acid,-0.0122651221388907,0.161314863925344,0.94304443178128,,Main,-0.328442255432565,0.303912011154784
HC genotype,HF meal,Time_(joint),HMDB0001138,N-Acetylglutamic acid,,,,0.94304443178128,Main,,
HC genotype,HF meal,Time_360,HMDB0240629,PC 39:6,-0.00993485706354127,0.0298165991869181,0.755717302662206,,Main,-0.0683753914699007,0.0485056773428181
HC genotype,HF meal,Time_(joint),HMDB0240629,PC 39:6,,,,0.755717302662206,Main,,
HC genotype,HF meal,Time_360,HMDB0011269,PC P-32:1,-0.0332441798590395,0.0467067051864218,0.515920943880417,,Main,-0.124789322024426,0.0583009623063472
HC genotype,HF meal,Time_(joint),HMDB0011269,PC P-32:1,,,,0.515920943880417,Main,,
HC genotype,HF meal,Time_360,HMDB0013404,PC O-32:1,-0.0470333031774032,0.022613550370801,0.106038231493162,,Main,-0.0913558619041732,-0.00271074445063321
HC genotype,HF meal,Time_(joint),HMDB0013404,PC O-32:1,,,,0.106038231493162,Main,,
HC genotype,HF meal,Time_360,HMDB0001348,SM 36:1;O2,-0.025668593195104,0.0375511195090058,0.53179324383136,,Main,-0.0992687874327553,0.0479316010425473
HC genotype,HF meal,Time_(joint),HMDB0001348,SM 36:1;O2,,,,0.53179324383136,Main,,
HC genotype,HF meal,Time_360,HMDB0007946,PC 35:2,0.0400706849990343,0.0373515587967363,0.343772649216665,,Main,-0.0331383702425689,0.113279740240637
HC genotype,HF meal,Time_(joint),HMDB0007946,PC 35:2,,,,0.343772649216665,Main,,
HC genotype,HF meal,Time_360,HMDB0011229,PC P-38:6,-0.0562238980066354,0.0377857044830288,0.210978556904052,,Main,-0.130283878793372,0.017836082780101
HC genotype,HF meal,Time_(joint),HMDB0011229,PC P-38:6,,,,0.210978556904052,Main,,
HC genotype,HF meal,Time_360,HMDB0007011,DG 30:0,0.422165914414929,0.45642013443571,0.407341885425395,,Main,-0.472417549079062,1.31674937790892
HC genotype,HF meal,Time_(joint),HMDB0007011,DG 30:0,,,,0.407341885425395,Main,,
HC genotype,HF meal,Time_360,HMDB0007132,DG 34:3,0.565725589693454,0.505831700919917,0.326022603770508,,Main,-0.425704544109582,1.55715572349649
HC genotype,HF meal,Time_(joint),HMDB0007132,DG 34:3,,,,0.326022603770508,Main,,
HC genotype,HF meal,Time_360,HMDB0011205,PC P-31:0,-0.143383844661898,0.282776532936777,0.625793095088838,,Main,-0.69762584921798,0.410858159894184
HC genotype,HF meal,Time_(joint),HMDB0011205,PC P-31:0,,,,0.625793095088838,Main,,
HC genotype,HF meal,Time_360,HMDB0011420,PE P-38:6,-0.0277622084251164,0.038307143988022,0.508742522725642,,Main,-0.102844210641639,0.0473197937914067
HC genotype,HF meal,Time_(joint),HMDB0011420,PE P-38:6,,,,0.508742522725642,Main,,
HC genotype,HF meal,Time_360,HMDB0001889,Theophylline,-0.00410708341583721,0.0628851865908055,0.951060361131767,,Main,-0.127362049133816,0.119147882302142
HC genotype,HF meal,Time_(joint),HMDB0001889,Theophylline,,,,0.951060361131767,Main,,
HC genotype,HF meal,Time_360,HMDB0013409,PC O-38:6,-0.0334200172747898,0.0383102836280917,0.432252503244612,,Main,-0.10850817318585,0.0416681386362699
HC genotype,HF meal,Time_(joint),HMDB0013409,PC O-38:6,,,,0.432252503244612,Main,,
HC genotype,HF meal,Time_360,HMDB0007955,PC 37:4,0.00401241145228246,0.035899055292046,0.916390495306448,,Main,-0.0663497369201276,0.0743745598246925
HC genotype,HF meal,Time_(joint),HMDB0007955,PC 37:4,,,,0.916390495306448,Main,,
HC genotype,HF meal,Time_360,HMDB0011211,PC P-34:2,-0.0320362405766332,0.0285546667404277,0.324687999784875,,Main,-0.0880033873878716,0.0239309062346051
HC genotype,HF meal,Time_(joint),HMDB0011211,PC P-34:2,,,,0.324687999784875,Main,,
HC genotype,HF meal,Time_360,HMDB0011343,PE P-34:2,0.0490562221481783,0.0606773086800583,0.464156143312437,,Main,-0.0698713028647361,0.167983747161093
HC genotype,HF meal,Time_(joint),HMDB0011343,PE P-34:2,,,,0.464156143312437,Main,,
HC genotype,HF meal,Time_360,HMDB0011151,PC P-34:1,-0.00323704347666193,0.0187365945604968,0.871225095296698,,Main,-0.0399607688152357,0.0334866818619119
HC genotype,HF meal,Time_(joint),HMDB0011151,PC P-34:1,,,,0.871225095296698,Main,,
HC genotype,HF meal,Time_360,HMDB0007972,PC 34:1,0.00992609320994688,0.0277674933817918,0.738802208876511,,Main,-0.044498193818365,0.0643503802382587
HC genotype,HF meal,Time_(joint),HMDB0007972,PC 34:1,,,,0.738802208876511,Main,,
HC genotype,HF meal,Time_360,HMDB0011410,PE P-36:4,0.00920805444489479,0.0308190587600623,0.779988585146596,,Main,-0.0511973007248273,0.0696134096146168
HC genotype,HF meal,Time_(joint),HMDB0011410,PE P-36:4,,,,0.779988585146596,Main,,
HC genotype,HF meal,Time_360,HMDB0008927,PE 34:1,0.349755230100244,0.184183257458736,0.130397921140288,,Main,-0.0112439545188776,0.710754414719366
HC genotype,HF meal,Time_(joint),HMDB0008927,PE 34:1,,,,0.130397921140288,Main,,
HC genotype,HF meal,Time_360,HMDB0007937,PC 33:0,-0.016495496999039,0.0204961597985655,0.466043524096736,,Main,-0.0566679702042275,0.0236769762061495
HC genotype,HF meal,Time_(joint),HMDB0007937,PC 33:0,,,,0.466043524096736,Main,,
HC genotype,HF meal,Time_360,HMDB0013435,PC O-36:4,-0.0154906012938341,0.0155511458585376,0.375575692315552,,Main,-0.0459708471765678,0.0149896445888995
HC genotype,HF meal,Time_(joint),HMDB0013435,PC O-36:4,,,,0.375575692315552,Main,,
HC genotype,HF meal,Time_360,HMDB0007257,DG 38:6,0.528614272586782,0.295795918987807,0.148452700205938,,Main,-0.0511457286293191,1.10837427380288
HC genotype,HF meal,Time_(joint),HMDB0007257,DG 38:6,,,,0.148452700205938,Main,,
HC genotype,HF meal,Time_360,HMDB0007248,DG 36:4,0.41109268598178,0.165830084812885,0.0682843255624025,,Main,0.0860657197485252,0.736119652215035
HC genotype,HF meal,Time_(joint),HMDB0007248,DG 36:4,,,,0.0682843255624025,Main,,
HC genotype,HF meal,Time_360,HMDB0011460,PE P-40:7,0.0064396988961505,0.029818328455494,0.839581493787769,,Main,-0.0520042248766178,0.0648836226689188
HC genotype,HF meal,Time_(joint),HMDB0011460,PE P-40:7,,,,0.839581493787769,Main,,
HC genotype,HF meal,Time_360,HMDB0007099,DG 32:1,0.700396927828383,0.488144152495907,0.224660061073387,,Main,-0.256365611063596,1.65715946672036
HC genotype,HF meal,Time_(joint),HMDB0007099,DG 32:1,,,,0.224660061073387,Main,,
HC genotype,HF meal,Time_360,HMDB0012087,SM 36:0;O2,0.0128843610575416,0.0303724790227371,0.693231685382779,,Main,-0.046645697827023,0.0724144199421062
HC genotype,HF meal,Time_(joint),HMDB0012087,SM 36:0;O2,,,,0.693231685382779,Main,,
HC genotype,HF meal,Time_360,HMDB0011294,PC P-40:6,-0.0410860553416057,0.0114533856533184,0.0230183989497056,,Main,-0.0635346912221098,-0.0186374194611016
HC genotype,HF meal,Time_(joint),HMDB0011294,PC P-40:6,,,,0.0230183989497056,Main,,
HC genotype,HF meal,Time_360,HMDB0009012,PE 40:6,0.35194656618236,0.120218236671219,0.042918018658023,,Main,0.116318822306771,0.58757431005795
HC genotype,HF meal,Time_(joint),HMDB0009012,PE 40:6,,,,0.042918018658023,Main,,
HC genotype,HF meal,Time_360,HMDB0240667,PI 36:1,0.0527227770282963,0.151311144905478,0.745076372678826,,Main,-0.243847066986442,0.349292621043034
HC genotype,HF meal,Time_(joint),HMDB0240667,PI 36:1,,,,0.745076372678826,Main,,
HC genotype,HF meal,Time_360,HMDB0011319,PC P-38:5,-0.0209242700920584,0.0118310276394758,0.151688353259654,,Main,-0.044113084265431,0.00226454408131424
HC genotype,HF meal,Time_(joint),HMDB0011319,PC P-38:5,,,,0.151688353259654,Main,,
HC genotype,HF meal,Time_360,HMDB0008057,PC 40:6,0.00664359190754453,0.0164358387244089,0.70673502866362,,Main,-0.0255706519922969,0.0388578358073859
HC genotype,HF meal,Time_(joint),HMDB0008057,PC 40:6,,,,0.70673502866362,Main,,
HC genotype,HF meal,Time_360,HMDB0013429,PC O-36:3,-0.0109405690033839,0.0139435656552995,0.476532805832879,,Main,-0.0382699576877709,0.0163888196810032
HC genotype,HF meal,Time_(joint),HMDB0013429,PC O-36:3,,,,0.476532805832879,Main,,
HC genotype,HF meal,Time_360,HMDB0011328,PC P-40:7,-0.0531389620038851,0.010114607778437,0.00628142304429963,,Main,-0.0729635932496217,-0.0333143307581485
HC genotype,HF meal,Time_(joint),HMDB0011328,PC P-40:7,,,,0.00628142304429963,Main,,
HC genotype,HF meal,Time_360,HMDB0011387,PE P-38:5,0.0132933312476439,0.021373205732298,0.567662682075738,,Main,-0.0285981519876602,0.055184814482948
HC genotype,HF meal,Time_(joint),HMDB0011387,PE P-38:5,,,,0.567662682075738,Main,,
HC genotype,HF meal,Time_360,HMDB0013432,PC O-38:5,-0.0152600527510628,0.0127087130600124,0.296088927583808,,Main,-0.0401691303486871,0.00964902484656157
HC genotype,HF meal,Time_(joint),HMDB0013432,PC O-38:5,,,,0.296088927583808,Main,,
HC genotype,HF meal,Time_360,HMDB0007896,PC P-32:0,-0.0337930824662749,0.0210643668911437,0.183920235063874,,Main,-0.0750792415729166,0.00749307664036683
HC genotype,HF meal,Time_(joint),HMDB0007896,PC P-32:0,,,,0.183920235063874,Main,,
HC genotype,HF meal,Time_360,HMDB0008994,PE 36:2,0.355099768050342,0.097599632340716,0.0219970961954923,,Main,0.163804488662539,0.546395047438146
HC genotype,HF meal,Time_(joint),HMDB0008994,PE 36:2,,,,0.0219970961954923,Main,,
HC genotype,HF meal,Time_360,HMDB0008039,PC 36:2,0.0753941417988984,0.0174147313363312,0.0123562156425098,,Main,0.0412612683796893,0.109527015218107
HC genotype,HF meal,Time_(joint),HMDB0008039,PC 36:2,,,,0.0123562156425098,Main,,
HC genotype,HF meal,Time_360,HMDB0009003,PE 38:4,0.145479460025234,0.0709761135286812,0.109728161666547,,Main,0.00636627750901908,0.284592642541449
HC genotype,HF meal,Time_(joint),HMDB0009003,PE 38:4,,,,0.109728161666547,Main,,
HC genotype,HF meal,Time_360,HMDB0008048,PC 38:4,0.0156726533171764,0.021533820435183,0.507042712042034,,Main,-0.0265336347357822,0.057878941370135
HC genotype,HF meal,Time_(joint),HMDB0008048,PC 38:4,,,,0.507042712042034,Main,,
HC genotype,HF meal,Time_360,HMDB0013422,PC P-40:5,-0.00111981058361721,0.029209191731097,0.971255593823593,,Main,-0.0583698263765673,0.0561302052093329
HC genotype,HF meal,Time_(joint),HMDB0013422,PC P-40:5,,,,0.971255593823593,Main,,
HC genotype,HF meal,Time_360,HMDB0256160,PC 35:1,0.0239518881071604,0.0226501304339046,0.349929916169288,,Main,-0.0204423675432926,0.0683461437576133
HC genotype,HF meal,Time_(joint),HMDB0256160,PC 35:1,,,,0.349929916169288,Main,,
HC genotype,HF meal,Time_360,HMDB0008312,PC 40:5,0.0232964934724642,0.0283445632550924,0.457299000056463,,Main,-0.032258850507517,0.0788518374524453
HC genotype,HF meal,Time_(joint),HMDB0008312,PC 40:5,,,,0.457299000056463,Main,,
HC genotype,HF meal,Time_360,HMDB0007103,DG 34:2,0.20769695032896,0.174575980476422,0.299945303240112,,Main,-0.134471971404826,0.549865872062747
HC genotype,HF meal,Time_(joint),HMDB0007103,DG 34:2,,,,0.299945303240112,Main,,
HC genotype,HF meal,Time_360,HMDB0240644,SM 42:4;O2,-0.0230904992581998,0.0274874993513869,0.44816566016448,,Main,-0.0769659979869182,0.0307849994705186
HC genotype,HF meal,Time_(joint),HMDB0240644,SM 42:4;O2,,,,0.44816566016448,Main,,
HC genotype,HF meal,Time_360,HMDB0011210,PC P-34:1,-0.0227542019192015,0.0308652617610473,0.501898879573927,,Main,-0.0832501149708543,0.0377417111324513
HC genotype,HF meal,Time_(joint),HMDB0011210,PC P-34:1,,,,0.501898879573927,Main,,
HC genotype,HF meal,Time_360,HMDB0013426,PC O-34:1,-0.00439636124999652,0.0267739837535655,0.877534859734308,,Main,-0.0568733694069849,0.0480806469069918
HC genotype,HF meal,Time_(joint),HMDB0013426,PC O-34:1,,,,0.877534859734308,Main,,
HC genotype,HF meal,Time_360,HMDB0007970,PC 34:0,0.017614515388038,0.0360818258990282,0.650972982139541,,Main,-0.0531058633740571,0.0883348941501332
HC genotype,HF meal,Time_(joint),HMDB0007970,PC 34:0,,,,0.650972982139541,Main,,
HC genotype,HF meal,Time_360,HMDB0240676,SM 39:2;O2,-0.00285014064619418,0.032443221579712,0.934218138722641,,Main,-0.0664388549424298,0.0607385736500414
HC genotype,HF meal,Time_(joint),HMDB0240676,SM 39:2;O2,,,,0.934218138722641,Main,,
HC genotype,HF meal,Time_360,HMDB0008047,PC 38:3,0.0300616577757181,0.0377504585344615,0.470431657940111,,Main,-0.0439292409518265,0.104052556503263
HC genotype,HF meal,Time_(joint),HMDB0008047,PC 38:3,,,,0.470431657940111,Main,,
HC genotype,HF meal,Time_360,HMDB0007199,DG 38:5,0.284805289165828,0.170616148258998,0.170386118507438,,Main,-0.0496023614218083,0.619212939753465
HC genotype,HF meal,Time_(joint),HMDB0007199,DG 38:5,,,,0.170386118507438,Main,,
HC genotype,HF meal,Time_360,HMDB0011238,PC P-33:0,-0.0370966070376198,0.0349790606745477,0.348690638487119,,Main,-0.105655565959733,0.0314623518844936
HC genotype,HF meal,Time_(joint),HMDB0011238,PC P-33:0,,,,0.348690638487119,Main,,
HC genotype,HF meal,Time_360,HMDB0013420,PC O-38:4,-0.00554165015290664,0.0338060467063752,0.877739826569968,,Main,-0.0718015016974021,0.0607182013915888
HC genotype,HF meal,Time_(joint),HMDB0013420,PC O-38:4,,,,0.877739826569968,Main,,
HC genotype,HF meal,Time_360,HMDB0007219,DG 36:3,0.272894826727722,0.101677392795458,0.0550036530415731,,Main,0.0736071368486247,0.472182516606819
HC genotype,HF meal,Time_(joint),HMDB0007219,DG 36:3,,,,0.0550036530415731,Main,,
HC genotype,HF meal,Time_360,HMDB0011394,PE P-40:6,0.0259810701105777,0.0313014952988355,0.453189375932229,,Main,-0.0353698606751398,0.0873320008962952
HC genotype,HF meal,Time_(joint),HMDB0011394,PE P-40:6,,,,0.453189375932229,Main,,
HC genotype,HF meal,Time_360,HMDB0256163,PC 37:2,0.0801296937151392,0.0374853280083196,0.0993522184167537,,Main,0.00665845081883269,0.153600936611446
HC genotype,HF meal,Time_(joint),HMDB0256163,PC 37:2,,,,0.0993522184167537,Main,,
HC genotype,HF meal,Time_360,HMDB0007098,DG 32:0,0.00663437118000161,0.0736940409945282,0.932594349571868,,Main,-0.137805949169274,0.151074691529277
HC genotype,HF meal,Time_(joint),HMDB0007098,DG 32:0,,,,0.932594349571868,Main,,
HC genotype,HF meal,Time_360,HMDB0008702,PC 42:6,-0.00122081766854194,0.0261876074241053,0.965052212697329,,Main,-0.0525485282197884,0.0501068928827045
HC genotype,HF meal,Time_(joint),HMDB0008702,PC 42:6,,,,0.965052212697329,Main,,
HC genotype,HF meal,Time_360,HMDB0011261,PC P-40:5,-0.014404696596841,0.0313520475290149,0.669772008105791,,Main,-0.0758547097537102,0.0470453165600282
HC genotype,HF meal,Time_(joint),HMDB0011261,PC P-40:5,,,,0.669772008105791,Main,,
HC genotype,HF meal,Time_360,HMDB0007080,DG 35:2,0.561576423265487,0.424440309056054,0.256367451518604,,Main,-0.270326582484378,1.39347942901535
HC genotype,HF meal,Time_(joint),HMDB0007080,DG 35:2,,,,0.256367451518604,Main,,
HC genotype,HF meal,Time_360,HMDB0000289,Uric acid,-0.188364986621963,0.0917698167968457,0.109369345246347,,Main,-0.36823382754378,-0.00849614570014512
HC genotype,HF meal,Time_(joint),HMDB0000289,Uric acid,,,,0.109369345246347,Main,,
HC genotype,HF meal,Time_360,HMDB0012102,SM 38:1;O2,-0.0150131763635095,0.0338191849234189,0.680054065573547,,Main,-0.0812987788134105,0.0512724260863916
HC genotype,HF meal,Time_(joint),HMDB0012102,SM 38:1;O2,,,,0.680054065573547,Main,,
HC genotype,HF meal,Time_360,HMDB0011441,PE P-36:2,0.0117782620420144,0.0313284924908164,0.726036308435093,,Main,-0.0496255832399858,0.0731821073240145
HC genotype,HF meal,Time_(joint),HMDB0011441,PE P-36:2,,,,0.726036308435093,Main,,
HC genotype,HF meal,Time_360,HMDB0008993,PE 36:1,0.467347702264463,0.148536980855941,0.0346357357138458,,Main,0.176215219786818,0.758480184742108
HC genotype,HF meal,Time_(joint),HMDB0008993,PE 36:1,,,,0.0346357357138458,Main,,
HC genotype,HF meal,Time_360,HMDB0011244,PC P-36:2,-0.030071507853404,0.032527152481072,0.407547722955129,,Main,-0.093824726716305,0.0336817110094971
HC genotype,HF meal,Time_(joint),HMDB0011244,PC P-36:2,,,,0.407547722955129,Main,,
HC genotype,HF meal,Time_360,HMDB0008038,PC 36:1,0.0354455969377396,0.0327676556546108,0.340231152357248,,Main,-0.0287790081452975,0.0996702020207767
HC genotype,HF meal,Time_(joint),HMDB0008038,PC 36:1,,,,0.340231152357248,Main,,
HC genotype,HF meal,Time_360,HMDB0013418,PC O-36:2,-0.0132417521009813,0.0280912354518731,0.661927259066181,,Main,-0.0683005735866526,0.0418170693846899
HC genotype,HF meal,Time_(joint),HMDB0013418,PC O-36:2,,,,0.661927259066181,Main,,
HC genotype,HF meal,Time_360,HMDB0008342,PC 40:4,0.00898884654880003,0.0336898331390171,0.802804496794991,,Main,-0.0570432264036735,0.0750209195012736
HC genotype,HF meal,Time_(joint),HMDB0008342,PC 40:4,,,,0.802804496794991,Main,,
HC genotype,HF meal,Time_360,HMDB0000152,Gentisic acid,-0.0048251188921796,0.0409936818818746,0.911975899546976,,Main,-0.0851727353806537,0.0755224975962945
HC genotype,HF meal,Time_(joint),HMDB0000152,Gentisic acid,,,,0.911975899546976,Main,,
HC genotype,HF meal,Time_360,HMDB0007170,DG 38:4_A,0.382554091743401,0.169741622166964,0.0872826238010614,,Main,0.0498605122961516,0.71524767119065
HC genotype,HF meal,Time_(joint),HMDB0007170,DG 38:4_A,,,,0.0872826238010614,Main,,
HC genotype,HF meal,Time_360,HMDB0007102,DG 34:1,0.3187477473683,0.218196515885233,0.217855976559581,,Main,-0.108917423766756,0.746412918503357
HC genotype,HF meal,Time_(joint),HMDB0007102,DG 34:1,,,,0.217855976559581,Main,,
HC genotype,HF meal,Time_360,HMDB0011393,PE P-40:5,0.0401906002533039,0.0440510156613245,0.413190892258949,,Main,-0.046149390442892,0.1265305909495
HC genotype,HF meal,Time_(joint),HMDB0011393,PE P-40:5,,,,0.413190892258949,Main,,
HC genotype,HF meal,Time_360,HMDB0008270,PC 38:2,0.0211818299631432,0.0325695274789824,0.550926577817964,,Main,-0.0426544438956624,0.0850181038219487
HC genotype,HF meal,Time_(joint),HMDB0008270,PC 38:2,,,,0.550926577817964,Main,,
HC genotype,HF meal,Time_360,HMDB0000991,2-Aminooctanoic acid,0.0629531423725465,0.0392886491209105,0.184343834107724,,Main,-0.014052609904438,0.139958894649531
HC genotype,HF meal,Time_(joint),HMDB0000991,2-Aminooctanoic acid,,,,0.184343834107724,Main,,
HC genotype,HF meal,Time_360,HMDB0004951,Cer 38:1;O2,0.147847559021272,0.0782225537559771,0.131737062471523,,Main,-0.0054686463404427,0.301163764382988
HC genotype,HF meal,Time_(joint),HMDB0004951,Cer 38:1;O2,,,,0.131737062471523,Main,,
HC genotype,HF meal,Time_360,HMDB0013444,PC P-40:4,-0.0150148583239568,0.0273878458991958,0.61269308310314,,Main,-0.0686950362863806,0.0386653196384669
